symbol,em_name,price_hkd,pct_chg,volume_shares,turnover_hkd,turnover_rate_pct,pe_dynamic,pb,pe_ttm,total_mv_hkd,float_mv_hkd,latest_high,latest_low,latest_open,prev_close,ts_code
05696,CDB N2807,,,,,0.0,,,,,,,,,,05696.HK
05694,ZZ URBAN N2806,,,,,0.0,,,,,,,,,,05694.HK
05693,MTR CORP N4607,,,,,0.0,,,,,,,,,,05693.HK
05692,C RAILWAY N2607,,,,,0.0,,,,,,,,,,05692.HK
05689,MINMET FN B2607,,,,,0.0,,,,,,,,,,05689.HK
05688,MTRC(CI) SPGCSB,,,,,0.0,,,,,,,,,,05688.HK
05687,MTRC(CI) SPGCS,,,,,0.0,,,,,,,,,,05687.HK
05686,TFBANK NCCB,,,,,0.0,,,,,,,,,,05686.HK
05685,LINK FIN N2607,,,,,0.0,,,,,,,,,,05685.HK
05684,HENGJIAN B2806,,,,,0.0,,,,,,,,,,05684.HK
05676,SUNNY OPT B2607,,,,,0.0,,,,,,,,,,05676.HK
05674,MTRC(CI) N4606B,,,,,0.0,,,,,,,,,,05674.HK
05673,AIR AUTH N3301,,,,,0.0,,,,,,,,,,05673.HK
05671,FJJSHG B2806,,,,,0.0,,,,,,,,,,05671.HK
05670,MTR CORP N4606,,,,,0.0,,,,,,,,,,05670.HK
05669,AIR AUTH N3001,,,,,0.0,,,,,,,,,,05669.HK
05667,MTRC(CI) N4606,,,,,0.0,,,,,,,,,,05667.HK
05666,AIR AUTH N2801,,,,,0.0,,,,,,,,,,05666.HK
05662,LINK CB B2712,,,,,0.0,,,,,,,,,,05662.HK
05658,DJY MJ B2806,,,,,0.0,,,,,,,,,,05658.HK
05657,AIA GRP SDS3506,,,,,0.0,,,,,,,,,,05657.HK
05651,HKGB GR 5506,,,,,0.0,,,,,,,,,,05651.HK
05646,HKGB GR 3306,,,,,0.0,,,,,,,,,,05646.HK
05642,HKGB GR 3006,,,,,0.0,,,,,,,,,,05642.HK
05638,SINOPEC N4605,,,,,0.0,,,,,,,,,,05638.HK
05635,SINOPEC N4908,,,,,0.0,,,,,,,,,,05635.HK
05634,MYS SGB C4604,,,,,0.0,,,,,,,,,,05634.HK
05632,SINOPEC N2908,,,,,0.0,,,,,,,,,,05632.HK
05631,CITIC LTD N4604,,,,,0.0,,,,,,,,,,05631.HK
05630,CITIC LTD N3604,,,,,0.0,,,,,,,,,,05630.HK
05625,KYRGYZ N3006,,,,,0.0,,,,,,,,,,05625.HK
05622,CMB ILM N3006,,,,,0.0,,,,,,,,,,05622.HK
05618,AIA GROUP N4603,,,,,0.0,,,,,,,,,,05618.HK
05615,CMB ILM N2806,,,,,0.0,,,,,,,,,,05615.HK
05612,CITIC LTD N4102,,,,,0.0,,,,,,,,,,05612.HK
05611,CITIC LTD N3602,,,,,0.0,,,,,,,,,,05611.HK
05609,CGXCIG B2806,,,,,0.0,,,,,,,,,,05609.HK
05608,SDG FIN GSPCS,,,,,0.0,,,,,,,,,,05608.HK
05606,KFDIG B2806,,,,,0.0,,,,,,,,,,05606.HK
05603,YONGA INV B2806,,,,,0.0,,,,,,,,,,05603.HK
05602,SKYFAME B3211,,,,,0.0,,,,,,,,,,05602.HK
05599,NEW TOWN B2805,,,,,0.0,,,,,,,,,,05599.HK
05598,TOP LUX B4012,,,,,0.0,,,,,,,,,,05598.HK
05594,CEL DYNAS N2906,,,,,0.0,,,,,,,,,,05594.HK
05593,BABA N3411B,,,,,0.0,,,,,,,,,,05593.HK
05591,CCB N3005,,,,,0.0,,,,,,,,,,05591.HK
05588,CDB N2901,,,,,0.0,,,,,,,,,,05588.HK
05585,CCB N2805,,,,,0.0,,,,,,,,,,05585.HK
05584,HUAIAN TH B2805,,,,,0.0,,,,,,,,,,05584.HK
05582,CDBL F1 N3005B,,,,,0.0,,,,,,,,,,05582.HK
05578,CDBL F1 N3005,,,,,0.0,,,,,,,,,,05578.HK
05575,CEBHK N2805,,,,,0.0,,,,,,,,,,05575.HK
05573,SDG FIN B2805,,,,,0.0,,,,,,,,,,05573.HK
05570,DEEP DEV B3205,,,,,0.0,,,,,,,,,,05570.HK
05569,ICBC N2805B,,,,,0.0,,,,,,,,,,05569.HK
05567,SKYFAME B3111B,,,,,0.0,,,,,,,,,,05567.HK
05564,CHIYU BNK USCS,,,,,0.0,,,,,,,,,,05564.HK
05563,ICBC N2805,,,,,0.0,,,,,,,,,,05563.HK
05561,GNEPI B2607,,,,,0.0,,,,,,,,,,05561.HK
05560,AIA GROUP N2710,,,,,0.0,,,,,,,,,,05560.HK
05542,TENCENT N3507,,,,,0.0,,,,,,,,,,05542.HK
05534,SIHAI INT B2805,,,,,0.0,,,,,,,,,,05534.HK
05533,ZY AM N2805,,,,,0.0,,,,,,,,,,05533.HK
05518,SIHAI INT B2804,,,,,0.0,,,,,,,,,,05518.HK
05513,AGRBK N2804,,,,,0.0,,,,,,,,,,05513.HK
05512,RUYI B3004,,,,,0.0,,,,,,,,,,05512.HK
05507,CNOOCF15A N4505,,,,,0.0,,,,,,,,,,05507.HK
05504,CGWIH VI B2804,,,,,0.0,,,,,,,,,,05504.HK
05503,PETRONAS N5504,,,,,0.0,,,,,,,,,,05503.HK
05502,SINOPEC N4504,,,,,0.0,,,,,,,,,,05502.HK
05498,PETRONAS N3504,,,,,0.0,,,,,,,,,,05498.HK
05497,PETRONAS N3101,,,,,0.0,,,,,,,,,,05497.HK
05496,JZBD B2803,,,,,0.0,,,,,,,,,,05496.HK
05495,SOAR WISE N3003,,,,,0.0,,,,,,,,,,05495.HK
05494,MTRC N5504,,,,,0.0,,,,,,,,,,05494.HK
05493,MTRC N3504,,,,,0.0,,,,,,,,,,05493.HK
05492,MTRC N3004,,,,,0.0,,,,,,,,,,05492.HK
05491,FE HORI N2810,,,,,0.0,,,,,,,,,,05491.HK
05490,SOAR WISE N2803,,,,,0.0,,,,,,,,,,05490.HK
05489,ZZJS B2803,,,,,0.0,,,,,,,,,,05489.HK
05488,TZHY TTI B2803,,,,,0.0,,,,,,,,,,05488.HK
05487,CHQ B3003,,,,,0.0,,,,,,,,,,05487.HK
05486,XIANGYU B2803,,,,,0.0,,,,,,,,,,05486.HK
05484,QZNY B2803,,,,,0.0,,,,,,,,,,05484.HK
05481,CHANG DEV B2803,,,,,0.0,,,,,,,,,,05481.HK
05480,FSGAOMING B2803,,,,,0.0,,,,,,,,,,05480.HK
05479,HN AIG B2803,,,,,0.0,,,,,,,,,,05479.HK
05477,ZHUZHOU C B2803,,,,,0.0,,,,,,,,,,05477.HK
05474,GZ DIH B2803,,,,,0.0,,,,,,,,,,05474.HK
05473,SZ COMMUN B2803,,,,,0.0,,,,,,,,,,05473.HK
05472,YZ ETDZ B2803,,,,,0.0,,,,,,,,,,05472.HK
05471,DZKS B2803,,,,,0.0,,,,,,,,,,05471.HK
05470,FJ SHISHI B2803,,,,,0.0,,,,,,,,,,05470.HK
05469,CDAPXC B2803,,,,,0.0,,,,,,,,,,05469.HK
05467,GF FH B2803,,,,,0.0,,,,,,,,,,05467.HK
05466,QD PD B2803,,,,,0.0,,,,,,,,,,05466.HK
05465,KNWL CTY B2803,,,,,0.0,,,,,,,,,,05465.HK
05464,EL GLO SGPCSB,,,,,0.0,,,,,,,,,,05464.HK
05462,ZJCX B2803,,,,,0.0,,,,,,,,,,05462.HK
05460,SWHY INTL B2803,,,,,0.0,,,,,,,,,,05460.HK
05457,BOCOM LM N3003,,,,,0.0,,,,,,,,,,05457.HK
05455,BOCOM LM N2803,,,,,0.0,,,,,,,,,,05455.HK
05452,CDJJ INV B2803B,,,,,0.0,,,,,,,,,,05452.HK
05450,QDJZ UDI B2803,,,,,0.0,,,,,,,,,,05450.HK
05449,RONGSHI N2705,,,,,0.0,,,,,,,,,,05449.HK
05448,ZHOUKOU B2803,,,,,0.0,,,,,,,,,,05448.HK
05447,FRANSHION N2907,,,,,0.0,,,,,,,,,,05447.HK
05446,CDJJ INV B2803,,,,,0.0,,,,,,,,,,05446.HK
05444,CFAMC III N4704,,,,,0.0,,,,,,,,,,05444.HK
05443,CFAMC III N2704,,,,,0.0,,,,,,,,,,05443.HK
05442,HB UN DEV B2802,,,,,0.0,,,,,,,,,,05442.HK
05441,GREENTOWN N2802,,,,,0.0,,,,,,,,,,05441.HK
05440,LENOVO B2908,,,,,0.0,,,,,,,,,,05440.HK
05438,DQCT CTD N2702,,,,,0.0,,,,,,,,,,05438.HK
05437,FUGAO WT B2802,,,,,0.0,,,,,,,,,,05437.HK
05433,BOCL N2704,,,,,0.0,,,,,,,,,,05433.HK
05431,PX CCI B2801,,,,,0.0,,,,,,,,,,05431.HK
05427,YUEYANG B3002,,,,,0.0,,,,,,,,,,05427.HK
05425,RH INT FN GSPS,,,,,0.0,,,,,,,,,,05425.HK
05423,SINOPEC N4704,,,,,0.0,,,,,,,,,,05423.HK
05422,SINOPEC N2704,,,,,0.0,,,,,,,,,,05422.HK
05421,PHX CHARM B2801,,,,,0.0,,,,,,,,,,05421.HK
05418,NWD (MTN) N2907,,,,,0.0,,,,,,,,,,05418.HK
05416,HANRUI OS B2801,,,,,0.0,,,,,,,,,,05416.HK
05415,SANDS N3108A,,,,,0.0,,,,,,,,,,05415.HK
05414,SANDS N2903A,,,,,0.0,,,,,,,,,,05414.HK
05413,SANDS N2703A,,,,,0.0,,,,,,,,,,05413.HK
05411,H&H INTL N2807,,,,,0.0,,,,,,,,,,05411.HK
05410,LT OVS B2801,,,,,0.0,,,,,,,,,,05410.HK
05407,AZURE NVA N2703,,,,,0.0,,,,,,,,,,05407.HK
05406,LS ETD B2801,,,,,0.0,,,,,,,,,,05406.HK
05404,BOCOM N2801,,,,,0.0,,,,,,,,,,05404.HK
05403,YANKUANG B2801,,,,,0.0,,,,,,,,,,05403.HK
05400,CLP PHKF PSGCSC,,,,,0.0,,,,,,,,,,05400.HK
05399,AIR AUTH N3501B,,,,,0.0,,,,,,,,,,05399.HK
05398,CINDA FIN N2703,,,,,0.0,,,,,,,,,,05398.HK
05396,AIR AUTH N3007,,,,,0.0,,,,,,,,,,05396.HK
05394,AIR AUTH N2807,,,,,0.0,,,,,,,,,,05394.HK
05390,CZ INTL B2801,,,,,0.0,,,,,,,,,,05390.HK
05388,AIR AUTH N5501,,,,,0.0,,,,,,,,,,05388.HK
05386,LENOVO N2801,,,,,0.0,,,,,,,,,,05386.HK
05385,AIR AUTH N3501,,,,,0.0,,,,,,,,,,05385.HK
05384,CITIC LTD N2702,,,,,0.0,,,,,,,,,,05384.HK
05383,AIR AUTH N3001B,,,,,0.0,,,,,,,,,,05383.HK
05382,LENOVO N3207,,,,,0.0,,,,,,,,,,05382.HK
05381,AIR AUTH N2801B,,,,,0.0,,,,,,,,,,05381.HK
05379,SKYFAME B3311B,,,,,0.0,,,,,,,,,,05379.HK
05378,PROVENGLY N2702,,,,,0.0,,,,,,,,,,05378.HK
05377,QZ SOCO B2801,,,,,0.0,,,,,,,,,,05377.HK
05375,HEN RAIL B2801,,,,,0.0,,,,,,,,,,05375.HK
05374,HUANGYAN B2801,,,,,0.0,,,,,,,,,,05374.HK
05369,JZBD B2712,,,,,0.0,,,,,,,,,,05369.HK
05367,SKYFAME B2609B,,,,,0.0,,,,,,,,,,05367.HK
05364,BL SKYVIEW SPS,,,,,0.0,,,,,,,,,,05364.HK
05361,CDAPXC B2712,,,,,0.0,,,,,,,,,,05361.HK
05357,CDB N3701,,,,,0.0,,,,,,,,,,05357.HK
05356,CDB N2701,,,,,0.0,,,,,,,,,,05356.HK
05355,YCHITEC B2712,,,,,0.0,,,,,,,,,,05355.HK
05354,ZIBO HT B2712,,,,,0.0,,,,,,,,,,05354.HK
05352,GOHL CAP N2701,,,,,0.0,,,,,,,,,,05352.HK
05351,ANXH B2712,,,,,0.0,,,,,,,,,,05351.HK
05349,QD PD B2712,,,,,0.0,,,,,,,,,,05349.HK
05347,ZZ URBAN N2712,,,,,0.0,,,,,,,,,,05347.HK
05343,NWCL N2701,,,,,0.0,,,,,,,,,,05343.HK
05342,BOCOM N2712,,,,,0.0,,,,,,,,,,05342.HK
05341,CIXI SO B2712,,,,,0.0,,,,,,,,,,05341.HK
05340,QZ QT B2712,,,,,0.0,,,,,,,,,,05340.HK
05338,C RAILWAY B2707,,,,,0.0,,,,,,,,,,05338.HK
05337,BEA N2807,,,,,0.0,,,,,,,,,,05337.HK
05333,CHARM LGT N2612,,,,,0.0,,,,,,,,,,05333.HK
05327,SY CSC B2712,,,,,0.0,,,,,,,,,,05327.HK
05325,SPIC2016 B2612,,,,,0.0,,,,,,,,,,05325.HK
05324,YUANZHOU B2711,,,,,0.0,,,,,,,,,,05324.HK
05323,FUYUAN W B2711,,,,,0.0,,,,,,,,,,05323.HK
05321,NWD (MTN) N2706,,,,,0.0,,,,,,,,,,05321.HK
05316,ZJCX B2711,,,,,0.0,,,,,,,,,,05316.HK
05314,QDBLTT B2711,,,,,0.0,,,,,,,,,,05314.HK
05313,CD ESOI B2711B,,,,,0.0,,,,,,,,,,05313.HK
05312,NWD FIN GSPCSE,,,,,0.0,,,,,,,,,,05312.HK
05311,SKYFAME B3311,,,,,0.0,,,,,,,,,,05311.HK
05310,SKYFAME B2609,,,,,0.0,,,,,,,,,,05310.HK
05309,GRNL GLB N2806,,,,,0.0,,,,,,,,,,05309.HK
05308,CFAMC II N2611,,,,,0.0,,,,,,,,,,05308.HK
05307,CEBHK N2711,,,,,0.0,,,,,,,,,,05307.HK
05303,NANXUN B2711,,,,,0.0,,,,,,,,,,05303.HK
05301,TS FIN B2611,,,,,0.0,,,,,,,,,,05301.HK
05300,YC HT INV B2711,,,,,0.0,,,,,,,,,,05300.HK
05298,CDCCIC B2911,,,,,0.0,,,,,,,,,,05298.HK
05285,MTR CORP N4709,,,,,0.0,,,,,,,,,,05285.HK
05283,CD ESOI B2711,,,,,0.0,,,,,,,,,,05283.HK
05282,JN UC B2711,,,,,0.0,,,,,,,,,,05282.HK
05281,WUHAN FIN N2711,,,,,0.0,,,,,,,,,,05281.HK
05280,WYNN MAC N2710,,,,,0.0,,,,,,,,,,05280.HK
05278,ZZ TDIG B2710,,,,,0.0,,,,,,,,,,05278.HK
05275,CMHI FIN N2706,,,,,0.0,,,,,,,,,,05275.HK
05274,SINOPEC N4709,,,,,0.0,,,,,,,,,,05274.HK
05273,SINOPEC N2709,,,,,0.0,,,,,,,,,,05273.HK
05272,HING YIP B2710,,,,,0.0,,,,,,,,,,05272.HK
05270,HZMGS HT B2710,,,,,0.0,,,,,,,,,,05270.HK
05269,WH METRO N2710,,,,,0.0,,,,,,,,,,05269.HK
05267,NB HSDC B2710,,,,,0.0,,,,,,,,,,05267.HK
05266,CGWIH III N2708,,,,,0.0,,,,,,,,,,05266.HK
05262,PHX LEAD GPCS,,,,,0.0,,,,,,,,,,05262.HK
05258,SEPCO V SGPS,,,,,0.0,,,,,,,,,,05258.HK
05256,CSI MTN N2710,,,,,0.0,,,,,,,,,,05256.HK
05255,CSI MTN N2804,,,,,0.0,,,,,,,,,,05255.HK
05254,ZQGL INV B2710,,,,,0.0,,,,,,,,,,05254.HK
05252,MTR CORP N4707,,,,,0.0,,,,,,,,,,05252.HK
05250,HKMC N2910,,,,,0.0,,,,,,,,,,05250.HK
05249,HKMC N2610,,,,,0.0,,,,,,,,,,05249.HK
05245,CAPCO FC N2707,,,,,0.0,,,,,,,,,,05245.HK
05244,HKMC N2710,,,,,0.0,,,,,,,,,,05244.HK
05242,TAIZHOU B2710,,,,,0.0,,,,,,,,,,05242.HK
05239,JINAN HT B2710,,,,,0.0,,,,,,,,,,05239.HK
05238,YANKUANG B2910,,,,,0.0,,,,,,,,,,05238.HK
05236,HAICHUAN B2709,,,,,0.0,,,,,,,,,,05236.HK
05235,ENNENERGY N2705,,,,,0.0,,,,,,,,,,05235.HK
05233,CSCEC II N2707,,,,,0.0,,,,,,,,,,05233.HK
05232,MEITUAN N2910,,,,,0.0,,,,,,,,,,05232.HK
05230,MEITUAN N2804,,,,,0.0,,,,,,,,,,05230.HK
05227,MTR CORP N4706,,,,,0.0,,,,,,,,,,05227.HK
05223,AIA GRP SDS5409,,,,,0.0,,,,,,,,,,05223.HK
05220,AIA GRP SDS3503,,,,,0.0,,,,,,,,,,05220.HK
05218,ZJ XC INV B2709,,,,,0.0,,,,,,,,,,05218.HK
05217,CQ SNCI B2709,,,,,0.0,,,,,,,,,,05217.HK
05214,PJ SOCIG B2709,,,,,0.0,,,,,,,,,,05214.HK
05213,MINGHU B2709,,,,,0.0,,,,,,,,,,05213.HK
05211,MTRC(CI) N3205,,,,,0.0,,,,,,,,,,05211.HK
05208,WH METRO N2709,,,,,0.0,,,,,,,,,,05208.HK
05207,NANYANG NCSCS B,,,,,0.0,,,,,,,,,,05207.HK
05206,CQILHP N2709,,,,,0.0,,,,,,,,,,05206.HK
05204,CMBC N2709,,,,,0.0,,,,,,,,,,05204.HK
05203,GF FH B2709,,,,,0.0,,,,,,,,,,05203.HK
05201,HAIXI OSI B2709,,,,,0.0,,,,,,,,,,05201.HK
05200,TCCL FIN B2704,,,,,0.0,,,,,,,,,,05200.HK
05198,JS ZY B2709,,,,,0.0,,,,,,,,,,05198.HK
05197,DJ HAIYU B2709,,,,,0.0,,,,,,,,,,05197.HK
05196,HLP FIN N2909,,,,,0.0,,,,,,,,,,05196.HK
05193,BHN2 N4410D,,,,,0.0,,,,,,,,,,05193.HK
05192,BHN2 N4410C,,,,,0.0,,,,,,,,,,05192.HK
05190,CNCB INTL UCS D,,,,,0.0,,,,,,,,,,05190.HK
05189,BHN2 N4410B,,,,,0.0,,,,,,,,,,05189.HK
05188,BHN2 N4410A,,,,,0.0,,,,,,,,,,05188.HK
05187,BHN2 N4410S,,,,,0.0,,,,,,,,,,05187.HK
05186,WEIMOB B2904,,,,,0.0,,,,,,,,,,05186.HK
05185,FE HORI N2803,,,,,0.0,,,,,,,,,,05185.HK
05184,BEA N3204,,,,,0.0,,,,,,,,,,05184.HK
05181,GZ URBAN N2709,,,,,0.0,,,,,,,,,,05181.HK
05180,JZ UDH B2708,,,,,0.0,,,,,,,,,,05180.HK
05178,QUANCHENG B2708,,,,,0.0,,,,,,,,,,05178.HK
05176,WEIFANG B2708,,,,,0.0,,,,,,,,,,05176.HK
05175,SIHAI INT B2708,,,,,0.0,,,,,,,,,,05175.HK
05174,SOAR WISE N2708,,,,,0.0,,,,,,,,,,05174.HK
05173,YB EIIG B2708,,,,,0.0,,,,,,,,,,05173.HK
05172,BOCL N2708,,,,,0.0,,,,,,,,,,05172.HK
05171,URA N3408,,,,,0.0,,,,,,,,,,05171.HK
05170,URA N2908,,,,,0.0,,,,,,,,,,05170.HK
05169,URA N2708,,,,,0.0,,,,,,,,,,05169.HK
05168,BOCOM LM N2708B,,,,,0.0,,,,,,,,,,05168.HK
05167,CSGIF BVI N2809,,,,,0.0,,,,,,,,,,05167.HK
05165,BOCOM LM N2708,,,,,0.0,,,,,,,,,,05165.HK
05162,SINOPEC N4809,,,,,0.0,,,,,,,,,,05162.HK
05161,SINOPEC N2809,,,,,0.0,,,,,,,,,,05161.HK
05158,CEL DYNAS N2808,,,,,0.0,,,,,,,,,,05158.HK
05157,C INT DEV B2708,,,,,0.0,,,,,,,,,,05157.HK
05156,ZHUJI DEV B2708,,,,,0.0,,,,,,,,,,05156.HK
05155,INDSTRLBK N2708,,,,,0.0,,,,,,,,,,05155.HK
05154,CGNPC INT B4809,,,,,0.0,,,,,,,,,,05154.HK
05152,CHALCO CH B2802,,,,,0.0,,,,,,,,,,05152.HK
05151,YCHITEC B2708B,,,,,0.0,,,,,,,,,,05151.HK
05150,YCHITEC B2708,,,,,0.0,,,,,,,,,,05150.HK
05149,NWD (MTN) N2802,,,,,0.0,,,,,,,,,,05149.HK
05147,NANYANG N3408,,,,,0.0,,,,,,,,,,05147.HK
05146,YCIC IHK N2608,,,,,0.0,,,,,,,,,,05146.HK
05145,DX VOYAGE B2708,,,,,0.0,,,,,,,,,,05145.HK
05144,DJ HAIYU SGPSB,,,,,0.0,,,,,,,,,,05144.HK
05142,SANDS N2808,,,,,0.0,,,,,,,,,,05142.HK
05140,BOCOM N2608B,,,,,0.0,,,,,,,,,,05140.HK
05139,BOCOM N2708,,,,,0.0,,,,,,,,,,05139.HK
05138,ZS GROUP B2801,,,,,0.0,,,,,,,,,,05138.HK
05137,YINCHENG B2707,,,,,0.0,,,,,,,,,,05137.HK
05135,CMHI FIN N2808,,,,,0.0,,,,,,,,,,05135.HK
05133,CINDA20 N3001,,,,,0.0,,,,,,,,,,05133.HK
05132,CINDA20 N2707,,,,,0.0,,,,,,,,,,05132.HK
05131,PING AN B2907,,,,,0.0,,,,,,,,,,05131.HK
05129,CCB N2707,,,,,0.0,,,,,,,,,,05129.HK
05128,ZJ BARON B2707,,,70000.0,,,,,,,,,,,,05128.HK
05126,CM BANK N2707B,,,,,0.0,,,,,,,,,,05126.HK
05122,CITBK N2707,,,,,0.0,,,,,,,,,,05122.HK
05121,STGRD N2704,,,,,0.0,,,,,,,,,,05121.HK
05109,CHIYUBANK B3204,,,,,0.0,,,,,,,,,,05109.HK
05107,TZ URBAN B2707,,,,,0.0,,,,,,,,,,05107.HK
05094,TENCENT N3801,,,,,0.0,,,,,,,,,,05094.HK
05093,TENCENT N2801,,,,,0.0,,,,,,,,,,05093.HK
05090,CM BANK N2707,,,,,0.0,,,,,,,,,,05090.HK
05089,CHGHK TM SGPS,,,,,0.0,,,,,,,,,,05089.HK
05088,SPAC MTN N2907,,,,,0.0,,,,,,,,,,05088.HK
05085,WHARFREIC N2801,,,,,0.0,,,,,,,,,,05085.HK
05084,CITIC LTD N2801,,,,,0.0,,,,,,,,,,05084.HK
05082,SP MTN FN N2801,,,,,0.0,,,,,,,,,,05082.HK
05080,CGWIH VI UGPS,,,,,0.0,,,,,,,,,,05080.HK
05079,CGWIH VI B2801,,,,,0.0,,,,,,,,,,05079.HK
05075,CHARM LGT N2712,,,,,0.0,,,,,,,,,,05075.HK
05069,BEA N3406,,,,,0.0,,,,,,,,,,05069.HK
05067,WXC INV B2706,,,,,0.0,,,,,,,,,,05067.HK
05062,CDCCIC B2712,,,,,0.0,,,,,,,,,,05062.HK
05059,CGNPC INT B2711,,,,,0.0,,,,,,,,,,05059.HK
05058,BOCOM LM N2706,,,,,0.0,,,,,,,,,,05058.HK
05055,CINDA FIN N3712,,,,,0.0,,,,,,,,,,05055.HK
05054,NJ YANGZI B2712,,,,,0.0,,,,,,,,,,05054.HK
05053,BOCOM LM N2706B,,,,,0.0,,,,,,,,,,05053.HK
05050,FWDGHL SDCS3107,,,,,0.0,,,,,,,,,,05050.HK
05048,BOCL N2706B,,,,,0.0,,,,,,,,,,05048.HK
05047,BOCL N2706C,,,,,0.0,,,,,,,,,,05047.HK
05046,HEN RAIL B2703,,,,,0.0,,,,,,,,,,05046.HK
05043,BOCL N2606B,,,,,0.0,,,,,,,,,,05043.HK
05042,CHANG DEV B2706,,,,,0.0,,,,,,,,,,05042.HK
05041,GTJA HOLD N2706,,,,,0.0,,,,,,,,,,05041.HK
05038,CSCFIN II N2711,,,,,0.0,,,,,,,,,,05038.HK
05036,MGM CHINA N3106,,,,,0.0,,,,,,,,,,05036.HK
05034,GPCCL B2906,,,,,0.0,,,,,,,,,,05034.HK
05033,CLP-PF N2911,,,,,0.0,,,,,,,,,,05033.HK
05032,JICZHIXIN B2711,,,,,0.0,,,,,,,,,,05032.HK
05031,WUHAN UC B2706,,,,,0.0,,,,,,,,,,05031.HK
05029,RUDONGJX B2706C,,,,,0.0,,,,,,,,,,05029.HK
05026,RUDONGJX B2706B,,,,,0.0,,,,,,,,,,05026.HK
05025,RUDONGJX B2706,,,,,0.0,,,,,,,,,,05025.HK
05024,YB INTL B2706,,,,,0.0,,,,,,,,,,05024.HK
05021,ZY ZHICH B2706,,,,,0.0,,,,,,,,,,05021.HK
05015,ICBCIL FN N2711,,,,,0.0,,,,,,,,,,05015.HK
05014,BOCL N2706,,,,,0.0,,,,,,,,,,05014.HK
05013,JOY TREA N2906,,,,,0.0,,,,,,,,,,05013.HK
05009,NANCHANG B2705,,,,,0.0,,,,,,,,,,05009.HK
05006,VKEREHK N2711,,,,,0.0,,,,,,,,,,05006.HK
05005,JZBD B2706,,,,,0.0,,,,,,,,,,05005.HK
05003,CFAMC III N4711,,,,,0.0,,,,,,,,,,05003.HK
05002,CFAMC III N2711,,,,,0.0,,,,,,,,,,05002.HK
05001,CMB ILM N2706,,,,,0.0,,,,,,,,,,05001.HK
04621,CINDA 21USDPREF,,,,,0.0,,,,,,,,,,04621.HK
04598,CSGIF BVI N2705,,,,,0.0,,,,,,,,,,04598.HK
04596,ZHENROPPT SPCS,,,,,0.0,,,,,,,,,,04596.HK
04594,CSCIFHK N2705,,,,,0.0,,,,,,,,,,04594.HK
04591,SHA PG B2906,,,,,0.0,,,,,,,,,,04591.HK
04588,GZ JK B2705B,,,,,0.0,,,,,,,,,,04588.HK
04586,GZ JK B2705,,,,,0.0,,,,,,,,,,04586.HK
04585,CINDA20 N2905,,,,,0.0,,,,,,,,,,04585.HK
04584,ICBC N2705B,,,,,0.0,,,,,,,,,,04584.HK
04583,ICBC N2705,,,,,0.0,,,,,,,,,,04583.HK
04582,CEBHK N2705,,,,,0.0,,,,,,,,,,04582.HK
04581,ZOOMWE B2703,,,,,0.0,,,,,,,,,,04581.HK
04580,CHINA OVS N4211,,,,,0.0,,,,,,,,,,04580.HK
04578,NN CIG N2704,,,,,0.0,,,,,,,,,,04578.HK
04577,CDB N2704B,,,,,0.0,,,,,,,,,,04577.HK
04576,CLP-PF N2710,,,,,0.0,,,,,,,,,,04576.HK
04575,CDB N2704,,,,,0.0,,,,,,,,,,04575.HK
04571,FE HORI N2704,,,,,0.0,,,,,,,,,,04571.HK
04569,CTNA INV B2704,,,,,0.0,,,,,,,,,,04569.HK
04568,ZJ CB B2703,,,,,0.0,,,,,,,,,,04568.HK
04567,GZ JK B2704,,,,,0.0,,,,,,,,,,04567.HK
04566,AIA GRP SDS3404,,,,,0.0,,,,,,,,,,04566.HK
04561,SPD BK N2703,,,,,0.0,,,,,,,,,,04561.HK
04557,HAIXI OSI B2703,,,,,0.0,,,,,,,,,,04557.HK
04555,SINOPEC N4205,,,,,0.0,,,,,,,,,,04555.HK
04554,DEQING B2703,,,,,0.0,,,,,,,,,,04554.HK
04552,CX URBAN B2703,,,,,0.0,,,,,,,,,,04552.HK
04551,CFAMC IV N2905,,,,,0.0,,,,,,,,,,04551.HK
04547,CNOOC F12 N4205,,,,,0.0,,,,,,,,,,04547.HK
04546,SHUIFA B2703,,,,,0.0,,,,,,,,,,04546.HK
04545,SOAR WISE N2703,,,,,0.0,,,,,,,,,,04545.HK
04543,YCP B2703,,,,,0.0,,,,,,,,,,04543.HK
04542,SX FIN B2703,,,,,0.0,,,,,,,,,,04542.HK
04535,NANCHANG B2703,,,,,0.0,,,,,,,,,,04535.HK
04534,MTRC N3403,,,,,0.0,,,,,,,,,,04534.HK
04532,AGRBK N2703,,,,,0.0,,,,,,,,,,04532.HK
04531,ANJI QCLF B2702,,,,,0.0,,,,,,,,,,04531.HK
04530,HKMC N3402,,,,,0.0,,,,,,,,,,04530.HK
04529,HKMC N2902,,,,,0.0,,,,,,,,,,04529.HK
04528,RONGSHI N2905,,,,,0.0,,,,,,,,,,04528.HK
04526,NWD (MTN) N2905,,,,,0.0,,,,,,,,,,04526.HK
04525,SINOPEC N2609,,,,,0.0,,,,,,,,,,04525.HK
04523,CLP-PF N2610,,,,,0.0,,,,,,,,,,04523.HK
04522,WHARF FIN N2609,,,,,0.0,,,,,,,,,,04522.HK
04518,CDBL FND2 N2703,,,,,0.0,,,,,,,,,,04518.HK
