tier,quality_score,ts_code,name,source_batch,tags,market_cap_hkd,turnover_hkd,pb,pe_ttm,cash_to_liab,net_cash_to_mv,shareholder_return_yield,div_paid_years,latest_payout,profit_trend,revenue_trend,cfo_profit_avg4,oneoff_latest,screen_score,hard_flags,governance_grade,governance_score,governance_action,governance_notes,hkex_regulatory_hits,sfc_enforcement_hits,dilution_count,capital_reorg_count,connected_count,delay_suspend_count,audit_count,investigation_count,winding_count,offer_privatisation_count,director_auditor_change_count,profit_warning_count,evidence_titles,hkex_regulatory_evidence,sfc_evidence,final_score_after_governance
B+,119.6446025126213,02555.HK,茶百道,原始初筛,消费,7033539030.0,6527088.0,1.6,7.89,3.823643900868688,0.3254842249734412,0.1554621358232514,4,1.3584955590591097,同比增长,稳定,1.008744978092463,0.1862586144562596,120.63173082378488,派息透支,Clean,4,暂未命中明显治理红旗,盈利警告 2 次,0,0,0,0,0,0,0,0,0,0,0,2,profit_warning: PROFIT WARNING || profit_warning: PROFIT WARNING,,,119.6446025126213
B+,113.0971292121866,06601.HK,朝云集团,原始初筛,,2866667025.0,1057130.0,0.86,11.58,3.4077474766080145,0.7250311884408689,0.0559534813779078,4,0.7170798220712162,稳定,稳定,1.0491760055078323,0.4979413013836422,115.99844409230629,一次性偏高,Clean,2,暂未命中明显治理红旗,关联交易 1 次,0,0,0,0,1,0,0,0,0,0,0,0,connected: CONNECTED TRANSACTION ACQUISITION OF 100% EQUITY INTEREST IN GUANGDONG ZHONGKEYAN,,,113.0971292121866
B+,112.51538714374324,02219.HK,朝聚眼科,原始初筛,,1748847640.0,590575.0,0.66,8.61,2.4231736020657664,0.4985643003183513,0.046007438360954,4,0.4141895390989125,稳定,稳定,1.6876206305921655,0.4024312464226335,107.5976148407594,一次性偏高,Clean,6,暂未命中明显治理红旗,关联交易 3 次,0,0,0,0,3,0,0,0,0,0,0,0,connected: CONNECTED TRANSACTION - SUBSCRIPTION OF INTEREST IN THE FUND || connected: SUPPLEMENTAL ANNOUNCEMENT CONNECTED TRANSACTION - TENANCY AGREEMENT,,,112.51538714374324
B+,104.08995346896576,02877.HK,神威药业,原始初筛,医药,6185960000.0,9591860.0,0.69,5.88,5.433882034573444,1.9462481167029853,0.0573941635574753,4,0.3737446681292029,稳定,同比下滑,1.2193934324463889,0.6241225835519418,121.50672860910024,一次性占比高,Clean,2,暂未命中明显治理红旗,盈利警告 1 次,0,0,0,0,0,0,0,0,0,0,0,1,profit_warning: PROFIT WARNING,,,104.08995346896576
B+,104.055148133423,02517.HK,锅圈,原始初筛,,4751502656.0,12604560.0,1.44,9.91,0.844696358949354,-0.0673012356619842,0.1229038563753251,3,0.9241671017311716,同比增长,同比增长,1.9334005390729856,0.2165188987400839,103.1004488316771,非严格净现金,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,0,0,,,,104.055148133423
B+,104.00360955730028,02111.HK,超盈国际控股,原始初筛,,2485141120.0,906040.0,0.66,4.51,0.7476986087494315,-0.2544289860046256,0.1073658613720898,4,0.5357843724041367,稳定,稳定,2.181764596292732,0.1388263161140311,100.5422996483805,非严格净现金,Clean,18,暂未命中明显治理红旗,关联交易频繁 11 次,0,0,0,0,11,0,0,0,0,0,0,0,connected: CONNECTED TRANSACTION RENEWAL OF BAIHAO LEASE AGREEMENTS || connected: CONTINUING CONNECTED TRANSACTION SALES AGREEMENT,,,104.00360955730028
B+,102.81665810861018,01458.HK,周黑鸭,原始初筛,消费,2559709950.0,550785.0,0.68,14.75,0.8555699278733521,-0.0593684452412274,0.1079477774425184,4,0.6210591478824701,同比增长,稳定,7.064985054518516,0.3264876317872003,106.91684522916984,非严格净现金,Clean,8,暂未命中明显治理红旗,盈利警告 6 次,0,0,0,0,0,0,0,0,0,0,0,6,profit_warning: PROFIT WARNING || profit_warning: PROFIT WARNING,,,102.81665810861018
B+,112.2628811270803,00934.HK,中石化冠德,原始初筛,公用/基建,9049622400.0,3348580.0,0.55,8.8,10.69493497979941,0.3350669822709951,0.0620343406593406,4,0.6044574286100514,稳定,稳定,0.2876752899007195,0.073277115440535,107.79071010238115,现金流覆盖弱,Watch,39,保留但加治理折价,关联交易 2 次；审计/核数师风险 1 次；清盘/呈请/接管关键词 1 次,0,0,0,0,2,0,1,0,1,0,2,0,"connected: CONNECTED TRANSACTION FIRE SERVICES AGREEMENT || connected: CONNECTED TRANSACTION IN RELATION TO INFORMATION TECHNOLOGY PROJECTS || audit: PROPOSED CHANGE OF AUDITOR || winding: INSIDE INFORMATION LIQUIDATION OF A JOINT VENTURE AND DISPOSAL OF ASSETS || director_auditor_change: RESIGNATION OF INDEPENDENT NON-EXECUTIVE DIRECTOR, APPOINTMENT OF NON-EXECUTIVE DIRECTOR AND INDEPENDENT NON-EXECUTIVE DIRECTOR, AND CHANGE OF COMPOSITION OF BOARD COMMITTEES || director_auditor_change: PROPOSED CHANGE OF AUDITOR",,,102.2628811270803
B+,101.90368556364156,00799.HK,IGG,原始初筛,,3756143165.0,4040284.0,1.09,6.47,2.084693242390609,0.3071516275658252,0.0858754903342455,2,0.3960685141767429,稳定,稳定,1.265392200994242,0.1541775697553631,104.23636498463937,回购多于现金分红,Clean,18,暂未命中明显治理红旗,稀释融资/配股供股 1 次；关联交易 2 次；盈利警告 4 次,0,0,1,0,2,0,0,0,0,0,3,4,dilution: (1) PROPOSED ISSUE OF PERFORMANCE-BASED AWARDED SHARES UNDER THE PERFORMANCE-BASED SHARE AWARD SCHEME PURSUANT TO SPECIFIC MANDATE; (2) CONNECTED TRANSACTION RELATING TO PROPOSED GRANT OF PERFORMANCE-BASED AWARDED SHARES TO CONNECTED PERSONS; AND (3) NOTICE OF EXTRAORDINARY GENERAL MEETING || connected: (1) PROPOSED ISSUE OF PERFORMANCE-BASED AWARDED SHARES UNDER THE PERFORMANCE-BASED SHARE AWARD SCHEME PURSUANT TO SPECIFIC MANDATE; (2) CONNECTED TRANSACTION RELATING TO PROPOSED GRANT OF PERFORMANCE-BASED AWARDED SHARES TO CONNECTED PERSONS; AND (3) NOTICE OF EXTRAORDINARY GENERAL MEETING || connected: (1) ADOPTION OF THE PERFORMANCE-BASED SHARE AWARD SCHEME; (2) GRANT OF PERFORMANCE-BASED AWARDED SHARES; AND (3) CONNECTED TRANSACTION RELATING TO GRANT OF PERFORMANCE-BASED AWARDED SHARES TO CONNECTED PERSONS || director_auditor_change: (I) Appointment of Independent Non-Executive Director (II) Resignation of Independent Non-Executive Director and (III) Change of Composition of Board Committees || director_auditor_change: (I) Appointment of Independent Non-Executive Director (II) Resignation of Independent Non-Executive Director and (III) Change of Composition of Board Committees || profit_warning: Profit Warning || profit_warning: Profit Warning,,,101.90368556364156
B+,101.46997654790802,09898.HK,微博-SW,原始初筛,,13978769347.0,6645486.0,0.46,4.76,0.7799526725543297,-0.3411847581148877,0.0983736488573739,3,0.4357133312547325,同比增长,稳定,2.9603932285110752,,95.34762492563289,非严格净现金,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,0,0,,,,101.46997654790802
B+,110.2302313433384,02367.HK,巨子生物,补充宽筛,,26436429600.0,66811180.0,2.43,12.47,9.044459257045046,0.2789275674352031,0.0546602178079297,2,0.6678765178845604,稳定,稳定,0.996049278766272,0.1156720471100397,107.73092159008576,回购多于现金分红,Watch,24,保留但加治理折价,稀释融资/配股供股 4 次,0,0,4,0,0,0,0,0,0,0,0,0,dilution: COMPLETION OF PLACING OF EXISTING SHARES AND TOP-UP SUBSCRIPTION OF NEW SHARES UNDER THE GENERAL MANDATE || dilution: PLACING OF EXISTING SHARES AND TOP-UP SUBSCRIPTION OF NEW SHARES UNDER THE GENERAL MANDATE,,,100.2302313433384
B+,99.59476007046936,02348.HK,东瑞制药,原始初筛,,1565918640.0,170560.0,0.42,6.61,2.5256517853424776,0.6083068274862607,0.0848766957649855,4,0.6211589420996303,同比下滑,同比增长,1.0754134796814114,0.2782059251019998,117.99148351622402,利润趋势弱,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,0,0,,,,99.59476007046936
B+,98.4764759085212,02283.HK,东江集团控股,原始初筛,,1666520000.0,461480.0,0.92,7.64,1.2052878112061942,0.108408404375585,0.1043218774812183,4,0.8829495412844036,同比下滑,稳定,1.7603973576954188,0.1274862385321101,107.36122276529,利润趋势弱,Clean,4,暂未命中明显治理红旗,盈利警告 2 次,0,0,0,0,0,0,0,0,0,0,0,2,profit_warning: PROFIT WARNING || profit_warning: PROFIT WARNING,,,98.4764759085212
B+,97.52406529695878,01669.HK,环球信贷集团,原始初筛,金融口径,560000000.0,280500.0,0.59,10.72,49.41860465116279,0.6581764139999999,0.0774188571428571,4,0.9189592786169664,稳定,同比下滑,2.413977745235151,0.1404476097486263,119.31100487462513,金融口径另看,Clean,10,暂未命中明显治理红旗,审计/核数师风险 1 次,0,0,0,0,0,0,1,0,0,0,1,0,audit: Change of Auditor || director_auditor_change: Change of Auditor,,,97.52406529695878
B+,97.33893271822151,02273.HK,固生堂,补充宽筛,,5837500100.0,13000674.0,2.49,14.95,0.6530619694364419,-0.1074602122919021,0.1020364864747497,3,0.4640851558402902,稳定,稳定,1.597652862322127,0.1016143891826003,98.30488262946702,非严格净现金,Clean,14,暂未命中明显治理红旗,稀释融资/配股供股 2 次；关联交易 1 次,0,0,2,0,1,0,0,0,0,0,0,0,dilution: COMPLETION OF TOP-UP PLACING OF EXISTING SHARES AND SUBSCRIPTION OF NEW SHARES UNDER GENERAL MANDATE || dilution: TOP-UP PLACING OF EXISTING SHARES AND SUBSCRIPTION OF NEW SHARES UNDER GENERAL MANDATE || connected: CONNECTED TRANSACTION - CAPITAL CONTRIBUTION TO A SUBSIDIARY,,,97.33893271822151
B+,97.131728440526,01556.HK,建业建荣,原始初筛,,397500000.0,180475.0,0.45,2.99,0.6432562314892319,-0.9354927890817608,0.1363350943396226,4,0.4506906834724215,稳定,稳定,2.921279446696368,0.2299724327531943,88.23472452275608,非严格净现金,Clean,18,暂未命中明显治理红旗,关联交易频繁 9 次,0,0,0,0,9,0,0,0,0,0,0,0,connected: MAJOR AND CONNECTED TRANSACTION - SUPPLEMENTAL AGREEMENT TO THE LOAN AGREEMENT || connected: MAJOR AND CONNECTED TRANSACTION - SUPPLEMENTAL AGREEMENT TO THE LOAN AGREEMENT,,,97.131728440526
B+,106.18752584052496,00327.HK,百富环球,原始初筛,,3695349360.0,5288747.0,0.47,4.9,2.061888882355462,0.5208534942471583,0.1319282905311015,4,0.7031119167395403,高点回落,稳定,1.074447775292104,0.1209362688050616,129.62310641831155,利润趋势弱,Watch,32,保留但加治理折价,关联交易 2 次；延迟刊发/停复牌相关 2 次；盈利警告 2 次,0,0,0,0,2,2,0,0,0,0,0,2,connected: ADOPTION OF DIVERSIFICATION SHAREHOLDING PLAN OF A SUBSIDIARY AND CONNECTED TRANSACTION IN RELATION TO IMPLEMENTATION OF THE DIVERSIFICATION SHAREHOLDING PLAN || connected: CONNECTED TRANSACTION NON-EXERCISE OF RIGHT OF FIRST REFUSAL || delay_suspend: TRADING HALT || delay_suspend: EXCHANGE NOTICE - TRADING HALT || profit_warning: PROFIT WARNING || profit_warning: PROFIT WARNING,,,96.18752584052496
B+,94.4286793572139,03660.HK,奇富科技-S,原始初筛,,14499146065.0,849372.0,0.53,2.55,0.2302054734534021,-1.7410460510454897,0.4294197032078799,4,0.2300791476555301,稳定,稳定,1.6187035569586672,,81.78272242340076,非严格净现金,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,0,0,,,,94.4286793572139
B+,93.41729457481148,08502.HK,远航港口,补充宽筛,公用/基建,252000000.0,15120.0,0.38,4.36,2.518515066790929,0.9698611111111112,0.0637341269841269,3,0.3078058222656624,同比下滑,稳定,1.2631425295093892,0.2764713773740394,112.44209198063425,利润趋势弱,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,0,0,,,,93.41729457481148
B+,93.12250551807205,01698.HK,腾讯音乐-SW,补充宽筛,,106332988020.0,26704458.0,1.26,10.68,1.2487674609695971,0.045555006872269,0.0228057166939001,4,0.1840629522431259,同比增长,同比增长,1.4994218002103856,0.3333936324167872,81.45072490038375,无明显硬伤,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,0,0,,,,93.12250551807205
B+,93.00302725212448,03918.HK,金界控股,原始初筛,,15657385166.0,15271003.0,0.84,6.49,1.0127783097917162,0.0021085432369441,0.020039016724282,1,0.1440399861894052,同比增长,同比增长,2.13408673770298,0.0240394699054877,82.01695438141674,无明显硬伤,Clean,4,暂未命中明显治理红旗,关联交易 1 次；盈利警告 1 次,0,0,0,0,1,0,0,0,0,0,0,1,connected: CONNECTED TRANSACTION - UPDATES ON THE NAGA 3 SUBSCRIPTION AGREEMENT || profit_warning: PROFIT WARNING,,,93.00302725212448
B+,92.2031105642898,03613.HK,同仁堂国药,原始初筛,医药,5407666000.0,3166040.0,1.29,13.61,7.808850988601363,0.3319383181838523,0.0522618867992216,4,0.7877250664625796,同比下滑,稳定,0.8386112286622516,-0.0033734794167405,105.06060738022757,利润趋势弱,Clean,8,暂未命中明显治理红旗,关联交易 3 次；盈利警告 1 次,0,0,0,0,3,0,0,0,0,0,0,1,connected: Connected Transaction regarding The Technical Service Agreement || connected: Continuing Connected Transaction - Entering into the Sales Framework Agreement in relation to the Sale and Purchase of Chinese Medicine Products || profit_warning: Inside Information - Profit Warning,,,92.2031105642898
B+,92.1674611288518,01750.HK,全达电器集团控股,补充宽筛,,156600000.0,204230.0,0.9,29.04,4.43112214733357,0.6694440546615582,0.0,0,,同比增长,稳定,3.723959477988637,0.2966808826256258,86.52649818017443,无明显硬伤,Clean,16,暂未命中明显治理红旗,审计/核数师风险 1 次；盈利警告 3 次,0,0,0,0,0,0,1,0,0,0,1,3,audit: CHANGE OF AUDITOR || director_auditor_change: CHANGE OF AUDITOR || profit_warning: PROFIT WARNING || profit_warning: PROFIT WARNING,,,92.1674611288518
B+,91.99696080921574,02698.HK,乐舒适,补充宽筛,,17120955194.0,8202080.0,3.45,18.16,3.550695064405051,0.1313721094713356,0.0143688244734273,4,0.2888670633774337,稳定,同比下滑,2.2585460004729616,0.021722803165983,87.77379221627204,无明显硬伤,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,0,0,,,,91.99696080921574
B+,91.86128540793132,01361.HK,361度,原始初筛,,9169294860.0,7199137.0,0.78,6.33,1.0602788892189616,0.0253828678817293,0.0637407792991401,4,0.4465315490142748,稳定,稳定,0.4040977539995348,0.2244874259292649,85.00872194160796,现金流覆盖弱,Clean,16,暂未命中明显治理红旗,稀释融资/配股供股 2 次；关联交易 2 次,0,0,2,0,2,0,0,0,0,0,0,0,dilution: COMPLETION OF PLACING OF EXISTING SHARES AND SUBSCRIPTION OF NEW SHARES || dilution: PLACING OF EXISTING SHARES AND SUBSCRIPTION OF NEW SHARES || connected: DISCLOSEABLE AND CONNECTED TRANSACTION ACQUISITION OF EQUITY INTERESTS IN ZHUJI 361 DEGREES || connected: DISCLOSEABLE AND CONNECTED TRANSACTION IN RELATION TO THE ACQUISITION OF EQUITY INTERESTS IN A PARTNERSHIP,,,91.86128540793132
B+,101.50517531951112,06668.HK,星盛商业,原始初筛,地产链,1247854680.0,304970.0,0.89,7.9,1.323704593398646,0.2632774515058115,0.098792753656219,4,0.863528966353738,稳定,稳定,1.2766165041041289,0.1917184903702561,104.60671039061546,地产链折价,Watch,22,保留但加治理折价,关联交易 5 次；延迟刊发/停复牌相关 1 次,0,0,0,0,5,1,0,0,0,0,2,0,connected: SUPPLEMENTAL ANNOUNCEMENT - CONNECTED TRANSACTION - CHANGE IN COMMERCIAL PROPERTY OPERATING MODEL AND DISPOSAL OF 100% EQUITY INTEREST IN CHANGZHOU COMMERCIAL MANAGEMENT || connected: DISCLOSEABLE AND CONNECTED TRANSACTION - CHANGE IN COMMERCIAL PROPERTY OPERATING MODEL AND DISPOSAL OF 100% EQUITY INTEREST IN CHANGZHOU COMMERCIAL MANAGEMENT || delay_suspend: SUPPLEMENTAL ANNOUNCEMENT IN RELATION TO THE DISCRETIONARY INVESTMENT MANAGEMENT AGREEMENT AND FURTHER DELAY IN THE USE OF NET PROCEEDS || director_auditor_change: RESIGNATION OF DIRECTOR || director_auditor_change: RESIGNATION OF DIRECTOR,,,91.50517531951112
B+,91.34859637871214,01234.HK,中国利郎,原始初筛,消费,4239096613.0,965600.0,0.91,7.62,0.6281255832002772,-0.2369113260877689,0.0725491839598231,4,0.6121013936047831,稳定,稳定,1.437269590642259,0.0745823365270939,77.73507730392303,非严格净现金,Clean,2,暂未命中明显治理红旗,关联交易 1 次,0,0,0,0,1,0,0,0,0,0,2,0,connected: CONNECTED TRANSACTION ACQUISITION OF PROPERTIES || director_auditor_change: (1) APPOINTMENT OF EXECUTIVE DIRECTORS AND INDEPENDENT NON-EXECUTIVE DIRECTORS; (2) RESIGNATION OF INDEPENDENT NON-EXECUTIVE DIRECTOR; AND (3) CHANGE OF BOARD COMMITTEE MEMBERS || director_auditor_change: RESIGNATION OF INDEPENDENT NON-EXECUTIVE DIRECTOR AND CHANGE OF COMPOSITION OF THE BOARD COMMITTEES,,,91.34859637871214
B+,91.2162674030677,02050.HK,三花智控,补充宽筛,,110586606212.0,283934592.0,2.99,24.2,1.028673720824469,0.0045027604797403,0.0115388205109918,4,0.2369866095382304,同比增长,稳定,1.161205294635213,0.0549428830498078,74.33799445970214,无明显硬伤,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,0,0,,,,91.2162674030677
B+,90.2467689893282,00220.HK,统一企业中国,补充宽筛,,29414664540.0,27675888.0,1.95,12.96,0.5272248828612638,-0.174999412044969,0.0629293255234247,4,0.90284572395151,稳定,稳定,1.7422402106766564,0.1585404397741916,80.246083018135,非严格净现金,Clean,0,暂未命中明显治理红旗,未命中官方处分或高风险公告模式,0,0,0,0,0,0,0,0,0,0,0,0,,,,90.2467689893282
B+,99.41394520993288,01127.HK,狮子山集团,原始初筛,,954800000.0,218240.0,0.58,5.09,0.7544836068822582,-0.1816514667993297,0.1029101321114369,4,0.5796779418973932,稳定,稳定,2.457795372954249,0.3384380928021825,92.52669565036008,非严格净现金,Watch,24,保留但加治理折价,稀释融资/配股供股 3 次；关联交易 2 次；盈利警告 1 次,0,0,3,0,2,0,0,0,0,0,0,1,dilution: CONNECTED TRANSACTION - DISPOSAL OF A$2M CONVERTIBLE NOTE || dilution: COMPLETION OF ACQUISITION OF BOOK PRINTING BUSINESS AND ASSETS AND SUBSCRIPTION OF CONVERTIBLE NOTE || connected: CONNECTED TRANSACTION - DISPOSAL OF A$2M CONVERTIBLE NOTE || connected: CONNECTED TRANSACTION - ACQUISITION OF QUARTO SHARES || profit_warning: PROFIT WARNING,,,89.41394520993288
B+,89.2721242515398,09901.HK,新东方-S,原始初筛,教育,54867620643.0,25757450.0,1.72,16.57,1.2550789094326489,0.1231492976078605,0.0,0,,稳定,稳定,3.0566694605698856,,86.98056688463653,无明显硬伤,Clean,12,暂未命中明显治理红旗,稀释融资/配股供股 1 次；关联交易 1 次；盈利警告 2 次,0,0,1,0,1,0,0,0,0,0,0,2,dilution: JOINT ANNOUNCEMENT - (1) CONNECTED TRANSACTION IN RESPECT OF TERMINATION OF PROPOSED SUBSCRIPTION OF NEW EAST BUY SHARES UNDER SPECIFIC MANDATE; (2) CANCELLATION OF EGM AND BOOK CLOSURE PERIOD; AND (3) VOLUNTARY ANNOUNCEMENT IN RESPECT OF THE NEW ORIENTAL COMMITMENT AND THE DIRECTOR COMMITMENT TO PURCHASE EAST BUY SHARES || connected: JOINT ANNOUNCEMENT - (1) CONNECTED TRANSACTION IN RESPECT OF TERMINATION OF PROPOSED SUBSCRIPTION OF NEW EAST BUY SHARES UNDER SPECIFIC MANDATE; (2) CANCELLATION OF EGM AND BOOK CLOSURE PERIOD; AND (3) VOLUNTARY ANNOUNCEMENT IN RESPECT OF THE NEW ORIENTAL COMMITMENT AND THE DIRECTOR COMMITMENT TO PURCHASE EAST BUY SHARES || profit_warning: (Re-published for debt holders information) PROFIT WARNING || profit_warning: PROFIT WARNING,,,89.2721242515398
B+,88.87319376708633,08512.HK,凯富善集团控股,补充宽筛,,349030000.0,30400.0,0.47,3.44,7.199243950271095,1.8078348244563505,0.0,0,,同比下滑,稳定,1.7262598980706794,0.0631547824372936,117.57209109704048,利润趋势弱,Clean,18,暂未命中明显治理红旗,关联交易 5 次；盈利警告 4 次,0,0,0,0,5,0,0,0,0,0,0,4,connected: COMPLETION OF OFF-MARKET SHARE BUY-BACK UNDER THE SHARE BUY-BACKS CODE AND CONNECTED TRANSACTION || connected: DESPATCH OF CIRCULAR IN RELATION TO PROPOSED OFF-MARKET SHARE BUY-BACK UNDER THE SHARE BUY-BACKS CODE AND CONNECTED TRANSACTION; AND NOTICE OF EXTRAORDINARY GENERAL MEETING || profit_warning: PROFIT WARNING || profit_warning: PROFIT WARNING,,,88.87319376708633
B+,88.42208649363042,02317.HK,味丹国际,补充宽筛,,1157283920.0,18240.0,0.48,8.72,0.899847192155864,-0.0477683229194094,0.0804499943280988,4,0.7766181988742964,稳定,稳定,3.72344435292071,0.0908184803001876,81.45937110084361,非严格净现金,Clean,4,暂未命中明显治理红旗,盈利警告 2 次,0,0,0,0,0,0,0,0,0,0,1,2,director_auditor_change: RESIGNATION OF INDEPENDENT NON-EXECUTIVE DIRECTOR AND CHANGE IN THE COMPOSITION OF THE NOMINATION COMMITTEE AND THE REMUNERATION COMMITTEE || profit_warning: PROFIT WARNING || profit_warning: PROFIT WARNING,,,88.42208649363042
